Datetime,Open,High,Low,Close,Volume
2020-08-23T00:00:00.000+0000,9917.7,9943.5,9802.4,9895.3,90.3284216
2020-08-24T00:00:00.000+0000,9892.0,9999.0,9851.4,9983.0,120.56714757
2020-08-25T00:00:00.000+0000,9981.8,9986.8,9420.3,9586.8,463.19871791
2020-08-26T00:00:00.000+0000,9583.6,9761.3,9548.7,9694.3,212.43992815
2020-08-27T00:00:00.000+0000,9690.6,9769.0,9438.7,9597.7,225.37351844
2020-08-28T00:00:00.000+0000,9579.6,9716.9,9571.4,9699.0,136.12030228
2020-08-29T00:00:00.000+0000,9699.0,9744.7,9633.0,9661.2,87.05875469
2020-08-30T00:00:00.000+0000,9659.0,9837.6,9659.0,9830.6,136.17314937
2020-08-31T00:00:00.000+0000,9839.7,9880.0,9746.3,9777.9,141.20195942
2020-09-01T00:00:00.000+0000,9776.8,10111.0,9686.0,9989.0,302.47705622
2020-09-02T00:00:00.000+0000,10003.0,10030.0,9501.0,9649.6,402.07201866
2020-09-03T00:00:00.000+0000,9639.2,9712.8,8505.0,8623.7,680.00324685
2020-09-04T00:00:00.000+0000,8614.1,8992.6,8455.0,8853.8,553.60416672
2020-09-05T00:00:00.000+0000,8852.8,8941.9,8360.1,8584.0,443.1314358
2020-09-06T00:00:00.000+0000,8599.8,8748.5,8464.3,8702.5,209.09844232
2020-09-07T00:00:00.000+0000,8676.1,8813.5,8377.0,8783.3,297.33837503
2020-09-08T00:00:00.000+0000,8786.4,8834.1,8400.0,8610.0,242.63541598
2020-09-09T00:00:00.000+0000,8617.9,8766.3,8492.8,8673.4,129.67308884
2020-09-10T00:00:00.000+0000,8673.6,8823.0,8671.5,8770.0,172.84229742
2020-09-11T00:00:00.000+0000,8766.1,8793.9,8655.1,8789.5,105.30829665
2020-09-12T00:00:00.000+0000,8791.7,8859.0,8703.8,8829.9,97.06074193
2020-09-13T00:00:00.000+0000,8830.5,8945.0,8653.2,8736.4,150.50249949
2020-09-14T00:00:00.000+0000,8741.4,9074.6,8680.8,9010.2,223.88778306
2020-09-15T00:00:00.000+0000,9009.9,9215.0,8961.9,9117.4,230.74718976
2020-09-16T00:00:00.000+0000,9118.2,9388.5,9032.6,9291.4,209.45464579
2020-09-17T00:00:00.000+0000,9292.4,9378.6,9126.8,9229.9,158.52802081
2020-09-18T00:00:00.000+0000,9244.4,9325.7,9148.6,9235.7,117.05701069
2020-09-19T00:00:00.000+0000,9246.4,9434.5,9224.2,9371.6,128.45531192
2020-09-20T00:00:00.000+0000,9372.7,9372.7,9108.6,9230.0,137.54727924
2020-09-21T00:00:00.000+0000,9230.0,9266.2,8800.0,8875.6,374.95739304
2020-09-22T00:00:00.000+0000,8864.7,9039.6,8842.0,9004.6,153.81530763
