Datetime,Open,High,Low,Close,Volume
2021-11-27T16:00:00.000+0000,0.84742,0.85196,0.84135,0.84534,939865.494917
2021-11-27T20:00:00.000+0000,0.84534,0.84881,0.82615,0.83812,2051469.477723
2021-11-28T00:00:00.000+0000,0.83709,0.83848,0.78241,0.80477,790096.28445
2021-11-28T04:00:00.000+0000,0.80509,0.82612,0.80161,0.82469,707974.24849
2021-11-28T08:00:00.000+0000,0.8243,0.8328,0.81624,0.8278,1368271.016883
2021-11-28T12:00:00.000+0000,0.82781,0.82959,0.81106,0.81859,1163796.800995
2021-11-28T16:00:00.000+0000,0.81809,0.8211,0.7821,0.81543,2611101.118596
2021-11-28T20:00:00.000+0000,0.81727,0.8598,0.8163,0.85905,2396231.461298
2021-11-29T00:00:00.000+0000,0.85951,0.87155,0.8567,0.86537,750281.256844
2021-11-29T04:00:00.000+0000,0.86551,0.885,0.8638,0.88092,1380774.818563
2021-11-29T08:00:00.000+0000,0.88102,0.88343,0.85398,0.86087,1589118.835884
2021-11-29T12:00:00.000+0000,0.8591,0.87526,0.85819,0.8673,1541446.896516
2021-11-29T16:00:00.000+0000,0.8673,0.8867,0.86358,0.86609,2475632.744777
2021-11-29T20:00:00.000+0000,0.8672,0.88964,0.86601,0.87764,1375799.846961
2021-11-30T00:00:00.000+0000,0.87866,0.9,0.87517,0.88194,1162144.51207
2021-11-30T04:00:00.000+0000,0.88402,0.8897,0.8591,0.8679,1266571.491347
2021-11-30T08:00:00.000+0000,0.86889,0.88177,0.85585,0.88142,1360938.199766
2021-11-30T12:00:00.000+0000,0.88069,0.9073,0.8799,0.8938,2767708.065135
2021-11-30T16:00:00.000+0000,0.89401,0.8994,0.87221,0.8888,2433903.246763
2021-11-30T20:00:00.000+0000,0.89029,0.89315,0.87853,0.87991,1086408.218979
2021-12-01T00:00:00.000+0000,0.88087,0.89347,0.878,0.89325,417272.487667
2021-12-01T04:00:00.000+0000,0.8947,0.899,0.8808,0.89529,631518.111285
2021-12-01T08:00:00.000+0000,0.89524,0.89827,0.88,0.8873,2163927.441696
2021-12-01T12:00:00.000+0000,0.88689,0.89467,0.88042,0.89313,1693737.844045
2021-12-01T16:00:00.000+0000,0.89322,0.8988,0.87691,0.88499,1886063.92458
2021-12-01T20:00:00.000+0000,0.88519,0.8856,0.8655,0.87516,1758940.903442
2021-12-02T00:00:00.000+0000,0.87463,0.87537,0.8442,0.85363,390665.834876
2021-12-02T04:00:00.000+0000,0.85371,0.86554,0.8535,0.86261,800926.85447
2021-12-02T08:00:00.000+0000,0.86249,0.86716,0.84887,0.85507,1181923.551367
2021-12-02T12:00:00.000+0000,0.85552,0.86886,0.85171,0.86219,1216496.125599
2021-12-02T16:00:00.000+0000,0.86218,0.86769,0.85238,0.8648,1633278.709038
2021-12-02T20:00:00.000+0000,0.86449,0.87189,0.86007,0.8612,1039549.659151
2021-12-03T00:00:00.000+0000,0.86,0.86345,0.85209,0.85627,292770.572535
2021-12-03T04:00:00.000+0000,0.85359,0.86999,0.85112,0.86582,505883.028539
2021-12-03T08:00:00.000+0000,0.866,0.8701,0.86029,0.86455,1003606.199828
2021-12-03T12:00:00.000+0000,0.86523,0.87,0.84855,0.85111,1595874.25841
2021-12-03T16:00:00.000+0000,0.85289,0.85289,0.81791,0.8215,2779370.488923
2021-12-03T20:00:00.000+0000,0.8221,0.8282,0.78814,0.8165,3313998.612662
2021-12-04T00:00:00.000+0000,0.81481,0.81877,0.78456,0.78456,956380.094845
2021-12-04T04:00:00.000+0000,0.78679,0.80024,0.53002,0.66699,10690031.59531499
2021-12-04T08:00:00.000+0000,0.66861,0.71103,0.6602,0.6771,10108744.65790301
2021-12-04T12:00:00.000+0000,0.67816,0.7679,0.67501,0.75071,6353149.696937
2021-12-04T16:00:00.000+0000,0.74969,0.77716,0.716,0.76688,2357947.92707
2021-12-04T20:00:00.000+0000,0.76003,0.8,0.74501,0.77966,1769693.038968
2021-12-05T00:00:00.000+0000,0.77966,0.77966,0.722,0.7478,569633.642253
