Datetime,Open,High,Low,Close,Volume
2020-08-23T00:00:00.000+0000,336.12,337.26,326.27,331.99,1097.35600121
2020-08-24T00:00:00.000+0000,331.56,348.28,329.62,346.42,2124.06873087
2020-08-25T00:00:00.000+0000,346.54,347.03,313.76,325.3,3369.04930954
2020-08-26T00:00:00.000+0000,323.34,333.01,320.42,326.48,2159.70641121
2020-08-27T00:00:00.000+0000,326.28,335.02,315.8,324.04,2234.05483084
2020-08-28T00:00:00.000+0000,324.98,334.74,322.51,332.67,1676.41912852
2020-08-29T00:00:00.000+0000,333.13,341.82,330.54,336.09,1570.22835917
2020-08-30T00:00:00.000+0000,335.79,360.96,335.79,360.01,3038.9532201
2020-08-31T00:00:00.000+0000,359.42,368.21,352.06,364.95,3127.72624724
2020-09-01T00:00:00.000+0000,363.96,409.64,361.19,399.42,6748.83237844
2020-09-02T00:00:00.000+0000,399.33,404.35,356.3,371.96,6950.55745031
2020-09-03T00:00:00.000+0000,371.04,381.05,316.51,323.98,7175.77348523
2020-09-04T00:00:00.000+0000,323.51,339.41,305.5,327.51,5345.27752834
2020-09-05T00:00:00.000+0000,326.89,333.0,263.37,283.95,9588.23126127
2020-09-06T00:00:00.000+0000,283.49,304.84,269.0,298.21,6293.16039457
2020-09-07T00:00:00.000+0000,298.82,303.26,273.68,298.58,4984.45911231
2020-09-08T00:00:00.000+0000,299.92,301.56,277.55,287.27,3195.93587297
2020-09-09T00:00:00.000+0000,285.67,304.48,281.41,297.71,2162.31687417
2020-09-10T00:00:00.000+0000,298.07,318.43,298.07,311.07,4039.7330285
2020-09-11T00:00:00.000+0000,312.07,316.96,302.37,316.22,2128.19841759
2020-09-12T00:00:00.000+0000,313.69,328.32,310.0,328.32,2363.4030828
2020-09-13T00:00:00.000+0000,327.42,329.0,299.33,309.04,3714.38780295
2020-09-14T00:00:00.000+0000,307.8,323.65,301.79,317.44,3375.58770857
2020-09-15T00:00:00.000+0000,319.5,321.48,306.5,308.24,2080.28052757
2020-09-16T00:00:00.000+0000,307.84,315.46,301.01,309.5,2288.89052019
2020-09-17T00:00:00.000+0000,309.47,333.19,308.7,328.65,3862.04441545
2020-09-18T00:00:00.000+0000,329.34,331.19,317.69,323.54,2032.28454945
2020-09-19T00:00:00.000+0000,324.55,327.77,319.44,325.39,1038.95175777
2020-09-20T00:00:00.000+0000,324.69,324.69,309.52,313.26,1744.4637954
2020-09-21T00:00:00.000+0000,312.81,316.75,282.61,289.58,5085.49814032
2020-09-22T00:00:00.000+0000,289.25,296.74,286.96,294.17,2156.70012095
2020-09-23T00:00:00.000+0000,294.12,295.13,269.22,274.99,2430.79005022
2020-09-24T00:00:00.000+0000,274.88,301.17,272.13,298.84,2874.52062212
2020-09-25T00:00:00.000+0000,299.42,307.91,290.2,302.76,2764.01332756
2020-09-26T00:00:00.000+0000,302.89,306.09,298.48,304.55,1034.85352806
2020-09-27T00:00:00.000+0000,304.89,311.14,298.83,306.95,1122.43800193
2020-09-28T00:00:00.000+0000,307.54,315.8,302.31,303.94,2790.44008153
2020-09-29T00:00:00.000+0000,302.14,307.27,300.3,306.51,1552.23100459
2020-09-30T00:00:00.000+0000,305.74,307.88,301.5,306.8,730.74681571
2020-10-01T00:00:00.000+0000,307.39,314.87,295.13,300.4,3170.01595133
2020-10-02T00:00:00.000+0000,300.5,302.24,286.7,295.53,1765.50424612
2020-10-03T00:00:00.000+0000,294.08,300.18,294.08,296.22,553.55311375
2020-10-04T00:00:00.000+0000,296.0,302.49,294.61,301.12,706.98573797
2020-10-05T00:00:00.000+0000,302.19,302.89,297.33,299.08,974.01938737
2020-10-06T00:00:00.000+0000,300.7,300.85,287.36,289.84,1531.97007316
2020-10-07T00:00:00.000+0000,289.34,291.07,284.81,290.28,1416.54513055
2020-10-08T00:00:00.000+0000,289.96,299.99,285.0,298.27,1692.21441724
2020-10-09T00:00:00.000+0000,298.48,311.65,295.5,309.43,2509.12759897
2020-10-10T00:00:00.000+0000,309.04,319.44,309.04,312.55,1581.15343991
2020-10-11T00:00:00.000+0000,313.24,318.22,311.54,317.07,719.87527327
2020-10-12T00:00:00.000+0000,316.47,334.32,310.02,327.17,3301.74353317
2020-10-13T00:00:00.000+0000,327.74,328.47,319.26,324.64,1262.1983172
2020-10-14T00:00:00.000+0000,324.64,329.79,318.16,323.45,1447.48291256
2020-10-15T00:00:00.000+0000,322.47,325.53,316.48,321.97,1170.27956309
2020-10-16T00:00:00.000+0000,321.92,324.26,310.04,312.24,1319.66639271
2020-10-17T00:00:00.000+0000,311.67,316.12,310.98,314.61,330.13632999
2020-10-18T00:00:00.000+0000,314.14,323.06,314.14,322.99,813.84478004
2020-10-19T00:00:00.000+0000,323.28,325.89,319.07,322.7,1583.86338018
2020-10-20T00:00:00.000+0000,322.11,323.14,310.0,311.6,1943.7848823
2020-10-21T00:00:00.000+0000,312.38,337.38,312.38,329.19,6062.22046174
2020-10-22T00:00:00.000+0000,328.6,355.98,328.6,350.66,4901.6650282
2020-10-23T00:00:00.000+0000,349.59,353.74,338.98,345.18,2433.1898735
2020-10-24T00:00:00.000+0000,344.79,350.94,343.15,347.2,997.55372851
2020-10-25T00:00:00.000+0000,346.44,351.57,340.74,342.74,970.32227688
2020-10-26T00:00:00.000+0000,342.71,346.7,324.02,333.1,3013.39801391
2020-10-27T00:00:00.000+0000,333.69,346.92,330.96,342.97,2422.27023598
2020-10-28T00:00:00.000+0000,342.85,347.22,324.44,331.01,3295.0620837
2020-10-29T00:00:00.000+0000,331.18,338.37,325.89,331.61,1497.73369409
2020-10-30T00:00:00.000+0000,331.56,335.72,320.8,328.95,1622.47903142
2020-10-31T00:00:00.000+0000,327.19,337.25,327.19,331.97,1411.93622607
2020-11-01T00:00:00.000+0000,331.09,341.13,331.02,340.81,1001.59667907
2020-11-02T00:00:00.000+0000,342.15,347.08,325.11,329.56,2519.97509688
2020-11-03T00:00:00.000+0000,329.03,331.92,318.74,330.07,2188.50432336
2020-11-04T00:00:00.000+0000,330.13,348.0,323.39,342.62,3297.86832295
2020-11-05T00:00:00.000+0000,344.61,355.56,338.0,352.62,4350.36174379
2020-11-06T00:00:00.000+0000,352.67,385.91,351.37,384.74,6166.04437688
2020-11-07T00:00:00.000+0000,384.58,394.41,345.21,365.44,7826.29335651
2020-11-08T00:00:00.000+0000,365.14,387.39,363.06,381.71,3915.12019587
2020-11-09T00:00:00.000+0000,381.75,385.96,368.09,376.44,3018.76224769
2020-11-10T00:00:00.000+0000,376.12,384.7,372.26,381.98,2081.41578812
2020-11-11T00:00:00.000+0000,382.47,404.0,381.4,393.72,5200.61099954
2020-11-12T00:00:00.000+0000,393.74,398.13,383.76,392.27,4233.57203058
2020-11-13T00:00:00.000+0000,393.1,404.0,388.58,403.06,4399.8906132
2020-11-14T00:00:00.000+0000,403.31,403.75,383.29,390.83,3792.23865118
2020-11-15T00:00:00.000+0000,390.26,391.81,372.7,379.76,2726.17234833
2020-11-16T00:00:00.000+0000,378.98,393.45,377.14,388.2,3028.31939548
2020-11-17T00:00:00.000+0000,388.32,408.47,388.02,406.59,5552.67574206
2020-11-18T00:00:00.000+0000,407.06,415.55,386.0,405.09,8583.51699501
2020-11-19T00:00:00.000+0000,405.35,405.78,393.77,397.72,2120.61906458
2020-11-20T00:00:00.000+0000,397.99,434.71,397.54,430.21,9355.88503606
2020-11-21T00:00:00.000+0000,430.1,465.48,424.41,464.98,9587.87595997
2020-11-22T00:00:00.000+0000,465.25,489.72,426.83,472.3,13072.60488248
2020-11-23T00:00:00.000+0000,472.09,516.28,463.44,514.49,14338.729938
2020-11-24T00:00:00.000+0000,514.19,525.0,496.97,508.78,11897.2245642
2020-11-25T00:00:00.000+0000,508.89,509.65,452.0,478.54,9241.34330103
2020-11-26T00:00:00.000+0000,477.81,484.33,337.0,435.58,18330.55098738
2020-11-27T00:00:00.000+0000,437.51,445.35,414.51,433.27,5580.46876173
2020-11-28T00:00:00.000+0000,433.92,459.28,424.4,450.18,6163.29102493
2020-11-29T00:00:00.000+0000,450.31,482.66,445.0,481.65,5165.67837705
2020-11-30T00:00:00.000+0000,483.0,523.4,476.07,513.98,10481.22266043
2020-12-01T00:00:00.000+0000,514.31,532.15,462.0,486.13,14857.9431918
2020-12-02T00:00:00.000+0000,486.07,502.31,478.66,493.88,4429.21274763
2020-12-03T00:00:00.000+0000,493.79,512.53,485.25,508.1,5146.43065338
2020-12-04T00:00:00.000+0000,506.48,509.77,465.73,468.89,5541.40928905
2020-12-05T00:00:00.000+0000,468.27,494.04,463.16,492.82,2449.313193
2020-12-06T00:00:00.000+0000,493.14,500.96,482.26,495.72,2921.99207905
2020-12-07T00:00:00.000+0000,497.02,497.02,482.82,488.49,2309.47729927
2020-12-08T00:00:00.000+0000,487.44,491.17,453.65,458.69,3605.58559359
2020-12-09T00:00:00.000+0000,457.87,478.43,433.97,475.18,7187.97639446
2020-12-10T00:00:00.000+0000,476.12,476.63,451.87,459.86,2539.46472569
2020-12-11T00:00:00.000+0000,461.07,461.38,442.19,449.46,3442.56213702
2020-12-12T00:00:00.000+0000,450.09,474.26,450.09,469.51,2487.93176376
2020-12-13T00:00:00.000+0000,469.61,490.75,465.96,485.91,2962.60225872
2020-12-14T00:00:00.000+0000,485.93,487.15,473.43,482.39,2610.29965568
2020-12-15T00:00:00.000+0000,482.29,490.48,477.61,484.61,2653.32042896
2020-12-16T00:00:00.000+0000,484.72,523.74,478.36,522.44,7997.59108268
2020-12-17T00:00:00.000+0000,522.45,550.64,495.0,524.63,13969.50395182
2020-12-18T00:00:00.000+0000,524.76,542.01,512.57,533.81,4488.8955128
2020-12-19T00:00:00.000+0000,534.23,544.72,526.97,536.24,5760.52701174
2020-12-20T00:00:00.000+0000,535.82,549.0,507.0,522.42,4774.86276568
2020-12-21T00:00:00.000+0000,522.35,530.69,485.29,498.0,7011.62992016
2020-12-22T00:00:00.000+0000,497.35,522.67,481.77,522.67,5294.45328828
2020-12-23T00:00:00.000+0000,522.08,523.71,455.0,480.43,7423.04394452
2020-12-24T00:00:00.000+0000,480.57,505.38,464.7,502.73,6272.26355969
2020-12-25T00:00:00.000+0000,503.51,519.0,496.73,513.92,3970.0664514
2020-12-26T00:00:00.000+0000,513.71,534.52,504.46,521.0,5694.67249992
2020-12-27T00:00:00.000+0000,521.76,599.52,505.0,555.43,14754.10199205
2020-12-28T00:00:00.000+0000,558.44,612.51,554.55,595.9,11128.80900186
2020-12-29T00:00:00.000+0000,598.16,604.63,563.33,596.69,7953.30977234
2020-12-30T00:00:00.000+0000,597.0,616.45,585.7,611.85,8212.53845217
2020-12-31T00:00:00.000+0000,612.37,613.95,591.08,603.85,5015.58052473
2021-01-01T00:00:00.000+0000,603.23,612.5,588.35,598.33,3675.31675486
2021-01-02T00:00:00.000+0000,599.05,649.99,564.5,624.64,14022.17202888
2021-01-03T00:00:00.000+0000,624.92,813.98,618.0,781.65,27031.39760382
2021-01-04T00:00:00.000+0000,784.0,956.67,703.17,849.79,35481.26324868
2021-01-05T00:00:00.000+0000,849.78,923.12,780.0,896.61,23802.40798648
2021-01-06T00:00:00.000+0000,899.54,986.04,861.28,980.31,28412.35819295
2021-01-07T00:00:00.000+0000,980.37,1054.5,815.0,996.2,30392.18939845
2021-01-08T00:00:00.000+0000,996.92,1039.1,873.93,994.7,24394.99112639
2021-01-09T00:00:00.000+0000,994.35,1058.1,959.0,1037.9,13646.92303131
2021-01-10T00:00:00.000+0000,1039.7,1092.1,900.0,1030.4,28620.99926915
2021-01-11T00:00:00.000+0000,1029.4,1032.2,747.53,893.94,53792.73278148
2021-01-12T00:00:00.000+0000,894.09,949.05,826.01,861.14,25302.24306887
2021-01-13T00:00:00.000+0000,862.12,935.68,812.0,928.94,19148.00652807
2021-01-14T00:00:00.000+0000,928.97,1028.1,895.0,1010.2,19537.74647123
2021-01-15T00:00:00.000+0000,1011.0,1030.0,878.06,969.13,25855.8912343
2021-01-16T00:00:00.000+0000,968.96,1071.7,955.0,1016.7,18379.60181641
2021-01-17T00:00:00.000+0000,1016.8,1046.9,966.2,1019.6,15563.41820054
2021-01-18T00:00:00.000+0000,1019.6,1042.4,983.5,1038.0,11401.12425489
2021-01-19T00:00:00.000+0000,1042.6,1188.2,1035.7,1128.6,28472.01316634
2021-01-20T00:00:00.000+0000,1129.2,1159.7,1018.9,1136.9,21917.68948186
2021-01-21T00:00:00.000+0000,1137.4,1149.0,889.21,912.95,30737.25602019
2021-01-22T00:00:00.000+0000,915.09,1050.0,855.21,1015.7,23438.55073091
2021-01-23T00:00:00.000+0000,1012.5,1048.0,984.19,1014.1,10296.21151939
2021-01-24T00:00:00.000+0000,1014.3,1150.0,1005.1,1143.3,17114.1602506
2021-01-25T00:00:00.000+0000,1144.5,1220.0,1066.1,1087.1,19151.71125194
2021-01-26T00:00:00.000+0000,1085.5,1135.1,1023.8,1124.1,14419.7141961
2021-01-27T00:00:00.000+0000,1124.2,1128.0,1001.0,1028.0,19761.33977547
2021-01-28T00:00:00.000+0000,1027.0,1122.8,1008.0,1096.6,13221.26813675
2021-01-29T00:00:00.000+0000,1097.9,1179.4,1067.3,1136.3,26126.83231446
2021-01-30T00:00:00.000+0000,1140.2,1157.0,1095.6,1134.7,8361.58515458
2021-01-31T00:00:00.000+0000,1135.5,1137.9,1060.0,1084.6,10263.93333142
2021-02-01T00:00:00.000+0000,1084.0,1140.0,1050.0,1138.8,11278.17608932
2021-02-02T00:00:00.000+0000,1139.0,1286.7,1127.6,1253.5,27415.20949175
2021-02-03T00:00:00.000+0000,1255.2,1386.3,1250.0,1383.5,23746.35723691
2021-02-04T00:00:00.000+0000,1383.5,1410.0,1290.0,1335.4,22804.39042845
2021-02-05T00:00:00.000+0000,1335.2,1466.0,1333.2,1429.7,17661.87064739
2021-02-06T00:00:00.000+0000,1429.4,1445.0,1370.0,1395.8,16140.35616731
2021-02-07T00:00:00.000+0000,1397.2,1407.5,1242.0,1341.0,20775.60130028
2021-02-08T00:00:00.000+0000,1341.8,1472.7,1301.3,1453.3,23110.02372953
2021-02-09T00:00:00.000+0000,1454.0,1507.8,1417.6,1463.4,19307.554226
2021-02-10T00:00:00.000+0000,1464.7,1520.1,1380.0,1439.3,19828.04355052
2021-02-11T00:00:00.000+0000,1440.1,1494.7,1410.0,1473.1,11167.90326341
2021-02-12T00:00:00.000+0000,1473.0,1540.0,1437.5,1522.2,12501.65450532
2021-02-13T00:00:00.000+0000,1528.4,1545.0,1463.0,1503.7,9138.86381408
2021-02-14T00:00:00.000+0000,1504.8,1529.5,1479.2,1491.1,8786.04228296
2021-02-15T00:00:00.000+0000,1491.6,1513.7,1383.0,1467.3,12396.34879388
2021-02-16T00:00:00.000+0000,1469.7,1503.2,1429.0,1474.4,8301.48897954
2021-02-17T00:00:00.000+0000,1475.9,1543.0,1436.5,1534.4,9940.68364413
2021-02-18T00:00:00.000+0000,1536.5,1614.7,1536.3,1605.6,9741.8774739
2021-02-19T00:00:00.000+0000,1605.4,1628.3,1570.0,1613.0,8833.32874749
2021-02-20T00:00:00.000+0000,1615.0,1680.0,1507.0,1583.2,13923.20255389
2021-02-21T00:00:00.000+0000,1582.4,1630.0,1558.0,1596.6,7170.85535683
2021-02-22T00:00:00.000+0000,1596.9,1598.3,1270.0,1464.4,29326.09512252
2021-02-23T00:00:00.000+0000,1463.0,1466.0,1091.0,1298.2,31863.6438451
2021-02-24T00:00:00.000+0000,1299.2,1418.7,1236.0,1337.2,12961.35867477
2021-02-25T00:00:00.000+0000,1337.4,1365.0,1205.0,1218.8,10730.03397872
