Datetime,Open,High,Low,Close,Volume
2021-11-27T16:00:00.000+0000,174.42,175.36,173.48,174.28,1073.59160393
2021-11-27T20:00:00.000+0000,174.17,174.89,168.68,172.75,1771.75785034
2021-11-28T00:00:00.000+0000,172.03,173.06,163.43,167.11,828.85464947
2021-11-28T04:00:00.000+0000,167.61,169.22,166.18,168.55,346.3576197
2021-11-28T08:00:00.000+0000,168.7,170.75,165.68,168.2,2273.36474129
2021-11-28T12:00:00.000+0000,168.1,168.99,166.47,167.75,1328.28980956
2021-11-28T16:00:00.000+0000,167.75,169.06,161.25,167.94,2206.35522498
2021-11-28T20:00:00.000+0000,168.06,177.29,167.57,176.63,3577.60501828
2021-11-29T00:00:00.000+0000,176.92,179.91,176.08,176.35,347.26027495
2021-11-29T04:00:00.000+0000,176.65,178.09,176.13,177.81,925.87029413
2021-11-29T08:00:00.000+0000,177.81,177.91,173.36,174.04,2342.18462728
2021-11-29T12:00:00.000+0000,174.33,181.74,174.29,177.64,1229.31596368
2021-11-29T16:00:00.000+0000,177.43,186.03,176.73,182.49,3188.1610298
2021-11-29T20:00:00.000+0000,182.96,184.8,182.1,182.43,1186.54991967
2021-11-30T00:00:00.000+0000,182.35,186.5,178.24,180.23,1697.92701207
2021-11-30T04:00:00.000+0000,180.19,181.55,174.88,177.95,1556.10469639
2021-11-30T08:00:00.000+0000,178.28,186.5,176.25,183.71,2840.97265535
2021-11-30T12:00:00.000+0000,183.61,192.88,183.6,186.75,4146.93784086
2021-11-30T16:00:00.000+0000,186.42,188.6,182.23,186.54,4137.54765394
2021-11-30T20:00:00.000+0000,186.64,186.99,183.08,183.92,1066.1820188
2021-12-01T00:00:00.000+0000,183.81,189.12,182.71,187.47,546.46091556
2021-12-01T04:00:00.000+0000,187.48,190.83,184.98,190.42,637.92438899
2021-12-01T08:00:00.000+0000,190.46,191.19,186.5,187.84,1356.31178174
2021-12-01T12:00:00.000+0000,187.54,191.86,185.75,190.27,1333.78358827
2021-12-01T16:00:00.000+0000,190.33,191.85,184.41,186.52,1577.4476822
2021-12-01T20:00:00.000+0000,186.21,186.21,181.7,184.93,2008.49496939
2021-12-02T00:00:00.000+0000,184.42,185.52,177.0,178.85,273.6158557
2021-12-02T04:00:00.000+0000,178.91,181.27,178.88,180.75,695.96708589
2021-12-02T08:00:00.000+0000,180.73,182.43,178.6,179.97,1834.24729811
2021-12-02T12:00:00.000+0000,179.91,182.8,178.47,181.75,1089.2412139
2021-12-02T16:00:00.000+0000,181.69,183.66,179.24,181.98,1331.36282651
2021-12-02T20:00:00.000+0000,182.33,183.39,180.0,180.06,878.5519385
2021-12-03T00:00:00.000+0000,180.39,180.78,176.01,177.54,347.01272214
2021-12-03T04:00:00.000+0000,177.52,181.23,177.31,180.26,1107.26689467
2021-12-03T08:00:00.000+0000,180.26,183.43,179.73,182.93,907.42410638
2021-12-03T12:00:00.000+0000,182.87,183.8,175.47,176.13,1193.96890347
2021-12-03T16:00:00.000+0000,175.77,175.95,166.64,167.63,2898.18545192
2021-12-03T20:00:00.000+0000,167.5,169.75,160.0,166.59,3802.29880065
2021-12-04T00:00:00.000+0000,166.54,167.4,156.09,156.56,1328.74728998
2021-12-04T04:00:00.000+0000,156.67,160.86,116.97,135.65,7690.72439476
2021-12-04T08:00:00.000+0000,135.46,139.96,130.29,132.91,11621.10985982
2021-12-04T12:00:00.000+0000,133.34,149.79,133.09,143.26,10690.54025647
2021-12-04T16:00:00.000+0000,143.78,149.8,138.6,148.75,5679.05421174
2021-12-04T20:00:00.000+0000,148.45,157.0,143.75,145.43,2049.10498278
2021-12-05T00:00:00.000+0000,145.19,146.13,140.39,143.83,1645.14306292
2021-12-05T04:00:00.000+0000,143.33,144.93,141.4,143.04,985.33746142
2021-12-05T08:00:00.000+0000,143.6,144.26,139.72,141.36,9453.1614281
2021-12-05T12:00:00.000+0000,141.19,143.0,131.59,133.03,5355.03035399
2021-12-05T16:00:00.000+0000,134.02,138.27,132.69,137.76,1772.44665066
2021-12-05T20:00:00.000+0000,137.78,139.84,134.19,139.52,856.4411423
2021-12-06T00:00:00.000+0000,138.95,138.95,133.51,137.51,440.4060571
2021-12-06T04:00:00.000+0000,137.69,138.46,129.44,131.02,1490.44705805
2021-12-06T08:00:00.000+0000,130.75,134.04,125.09,131.56,3009.42567933
2021-12-06T12:00:00.000+0000,131.42,134.82,129.09,134.82,2310.58663398
2021-12-06T16:00:00.000+0000,135.06,136.43,133.3,135.78,2173.42519997
2021-12-06T20:00:00.000+0000,136.05,146.0,135.65,143.65,4015.71173517
2021-12-07T00:00:00.000+0000,143.24,145.1,141.0,142.06,688.61742101
2021-12-07T04:00:00.000+0000,142.0,142.9,140.38,141.22,818.02926121
2021-12-07T08:00:00.000+0000,141.13,147.29,140.76,146.74,2818.1839059
2021-12-07T12:00:00.000+0000,146.63,147.41,141.74,145.54,2368.02791222
2021-12-07T16:00:00.000+0000,145.72,145.98,142.55,145.35,1965.05005759
2021-12-07T20:00:00.000+0000,145.34,146.01,141.29,143.64,4897.18692049
2021-12-08T00:00:00.000+0000,143.17,145.56,141.59,141.59,1005.5266077
2021-12-08T04:00:00.000+0000,142.16,147.0,141.72,145.98,888.92767567
2021-12-08T08:00:00.000+0000,146.15,150.9,136.4,140.88,8015.20405794
2021-12-08T12:00:00.000+0000,141.0,150.27,139.2,146.55,5952.26665224
2021-12-08T16:00:00.000+0000,146.75,147.3,143.65,144.87,910.26710137
2021-12-08T20:00:00.000+0000,144.97,146.08,143.06,145.86,873.25937985
2021-12-09T00:00:00.000+0000,145.91,147.25,140.7,141.49,634.11813003
2021-12-09T04:00:00.000+0000,141.81,144.18,140.16,143.17,733.13423704
2021-12-09T08:00:00.000+0000,143.08,143.21,139.57,141.12,3350.83728629
2021-12-09T12:00:00.000+0000,140.95,142.27,135.37,138.07,1751.52721483
2021-12-09T16:00:00.000+0000,137.88,139.74,135.0,136.62,2284.71935802
2021-12-09T20:00:00.000+0000,136.39,138.28,134.27,134.28,1010.45321763
2021-12-10T00:00:00.000+0000,134.41,138.17,133.71,136.39,308.38754388
2021-12-10T04:00:00.000+0000,136.35,137.26,132.21,132.35,761.28860548
2021-12-10T08:00:00.000+0000,133.23,138.19,133.0,138.07,940.77370955
2021-12-10T12:00:00.000+0000,137.78,141.77,133.65,134.46,7973.81073093
2021-12-10T16:00:00.000+0000,134.02,135.25,131.83,135.14,1303.01791878
2021-12-10T20:00:00.000+0000,135.36,137.03,130.69,131.25,1038.02439833
2021-12-11T00:00:00.000+0000,131.21,134.99,129.12,134.47,779.27220978
2021-12-11T04:00:00.000+0000,134.45,137.94,134.2,135.45,539.98554674
2021-12-11T08:00:00.000+0000,135.37,137.88,134.62,136.94,666.81452765
2021-12-11T12:00:00.000+0000,137.01,140.55,136.73,140.55,752.66022583
2021-12-11T16:00:00.000+0000,140.5,141.11,136.81,137.02,1195.51894844
2021-12-11T20:00:00.000+0000,137.16,140.68,136.85,139.87,510.84122365
2021-12-12T00:00:00.000+0000,140.0,140.57,137.86,138.45,302.15091564
2021-12-12T04:00:00.000+0000,138.37,138.37,136.35,138.22,199.46864085
2021-12-12T08:00:00.000+0000,138.25,138.78,135.78,137.97,810.57520262
2021-12-12T12:00:00.000+0000,138.29,140.17,138.04,139.03,831.37753786
2021-12-12T16:00:00.000+0000,138.85,143.87,138.62,142.22,1018.05531527
2021-12-12T20:00:00.000+0000,142.13,142.83,140.27,140.54,607.25180577
2021-12-13T00:00:00.000+0000,140.72,141.26,135.66,136.68,260.36011652
2021-12-13T04:00:00.000+0000,136.33,138.17,136.09,136.62,457.09175284
2021-12-13T08:00:00.000+0000,136.64,138.93,135.38,137.87,846.05434649
2021-12-13T12:00:00.000+0000,137.92,138.62,130.31,130.94,2060.98425588
2021-12-13T16:00:00.000+0000,131.16,132.9,126.33,129.43,2308.46958331
2021-12-13T20:00:00.000+0000,129.4,130.22,127.33,128.07,1182.59270271
2021-12-14T00:00:00.000+0000,127.9,130.06,126.89,128.79,368.87345209
2021-12-14T04:00:00.000+0000,129.36,130.69,127.39,130.18,462.01534132
2021-12-14T08:00:00.000+0000,131.0,133.73,129.18,133.05,1145.40323399
2021-12-14T12:00:00.000+0000,133.78,134.21,129.96,130.39,961.92515339
2021-12-14T16:00:00.000+0000,130.36,132.27,129.26,130.46,3645.80851554
2021-12-14T20:00:00.000+0000,130.69,134.79,130.69,133.61,1908.10758271
2021-12-15T00:00:00.000+0000,133.58,134.68,132.38,133.28,191.48252439
