Datetime,Open,High,Low,Close,Volume
2021-12-22T16:00:00.000+0000,3540.9,3560.0,3527.6,3543.8,159.89519196
2021-12-22T17:00:00.000+0000,3542.3,3549.6,3508.7,3515.7,234.88751237
2021-12-22T18:00:00.000+0000,3515.3,3528.9,3496.3,3518.5,124.92315779
2021-12-22T19:00:00.000+0000,3516.7,3533.8,3508.3,3527.8,115.61505847
2021-12-22T20:00:00.000+0000,3528.0,3541.0,3520.4,3536.4,155.45920232
2021-12-22T21:00:00.000+0000,3536.0,3553.0,3529.3,3548.4,99.36639496
2021-12-22T22:00:00.000+0000,3545.2,3550.7,3524.2,3532.8,83.75797095
2021-12-22T23:00:00.000+0000,3533.9,3533.9,3509.0,3516.1,60.95798561
2021-12-23T00:00:00.000+0000,3516.0,3521.7,3453.3,3477.4,202.71381186
2021-12-23T01:00:00.000+0000,3472.8,3491.4,3467.2,3490.3,96.38972612
2021-12-23T02:00:00.000+0000,3489.6,3530.6,3478.1,3501.2,72.13982897
2021-12-23T03:00:00.000+0000,3502.4,3503.7,3473.2,3499.6,27.59865768
2021-12-23T04:00:00.000+0000,3497.4,3505.8,3478.7,3484.8,37.07574298
2021-12-23T05:00:00.000+0000,3487.9,3499.8,3476.3,3484.1,61.29681837
2021-12-23T06:00:00.000+0000,3484.1,3498.2,3473.6,3497.8,71.25571461
2021-12-23T07:00:00.000+0000,3498.2,3499.5,3446.5,3455.4,206.01015848
2021-12-23T08:00:00.000+0000,3452.8,3479.2,3437.2,3476.0,181.32811918
2021-12-23T09:00:00.000+0000,3475.8,3480.0,3451.5,3476.3,186.88993876
2021-12-23T10:00:00.000+0000,3476.1,3497.6,3459.7,3484.3,77.87826085
2021-12-23T11:00:00.000+0000,3484.0,3493.1,3466.3,3477.3,111.05281531
2021-12-23T12:00:00.000+0000,3477.5,3505.6,3472.7,3489.2,115.99738871
2021-12-23T13:00:00.000+0000,3492.8,3513.0,3491.3,3491.3,218.14666453
2021-12-23T14:00:00.000+0000,3491.3,3504.6,3471.4,3487.0,129.43039768
2021-12-23T15:00:00.000+0000,3487.9,3498.0,3479.2,3494.8,138.95056035
2021-12-23T16:00:00.000+0000,3493.3,3532.1,3490.3,3525.6,201.90718798
2021-12-23T17:00:00.000+0000,3525.7,3577.9,3522.5,3573.1,415.79401871
2021-12-23T18:00:00.000+0000,3571.2,3625.9,3569.7,3612.4,878.82894038
2021-12-23T19:00:00.000+0000,3615.5,3667.6,3608.3,3645.3,736.00780443
2021-12-23T20:00:00.000+0000,3649.8,3658.6,3619.1,3635.6,412.75669562
2021-12-23T21:00:00.000+0000,3639.6,3643.6,3610.0,3633.6,297.144483
2021-12-23T22:00:00.000+0000,3633.2,3637.2,3613.1,3613.6,112.18734695
2021-12-23T23:00:00.000+0000,3617.7,3633.0,3609.8,3633.0,142.07837706
2021-12-24T00:00:00.000+0000,3634.1,3643.6,3618.7,3631.0,85.48879187
2021-12-24T01:00:00.000+0000,3627.4,3646.3,3625.2,3641.5,82.26092641
2021-12-24T02:00:00.000+0000,3643.5,3648.0,3622.7,3622.7,41.47698996
2021-12-24T03:00:00.000+0000,3619.0,3625.9,3600.6,3615.2,65.76539711
2021-12-24T04:00:00.000+0000,3616.0,3631.5,3612.1,3613.4,33.29737957
2021-12-24T05:00:00.000+0000,3610.9,3620.9,3600.0,3612.1,51.7285485
2021-12-24T06:00:00.000+0000,3613.8,3622.0,3593.7,3612.6,94.56306339
2021-12-24T07:00:00.000+0000,3610.3,3620.0,3604.8,3610.8,105.06705518
