Datetime,Open,High,Low,Close,Volume
2022-01-01T00:00:00.000+0000,40679.0,42166.0,40640.0,42034.0,227.90805361
2022-01-02T00:00:00.000+0000,42022.0,42203.0,41095.0,41645.0,236.26597572
2022-01-03T00:00:00.000+0000,41650.0,41921.0,40500.0,41113.0,366.08954755
2022-01-04T00:00:00.000+0000,41131.0,42122.0,40433.0,40642.0,343.37352501
2022-01-05T00:00:00.000+0000,40635.0,41621.0,37563.0,38448.0,1070.19492591
2022-01-06T00:00:00.000+0000,38450.0,38750.0,37573.0,38165.0,797.41112102
2022-01-07T00:00:00.000+0000,38179.0,38231.0,35932.0,36588.0,952.79736604
2022-01-08T00:00:00.000+0000,36581.0,37310.0,35715.0,36734.0,664.86890767
2022-01-09T00:00:00.000+0000,36704.0,37787.0,36313.0,36914.0,503.66791839
2022-01-10T00:00:00.000+0000,36910.0,37330.0,35120.0,36908.0,760.4554589
2022-01-11T00:00:00.000+0000,36939.0,37976.0,36500.0,37608.0,559.98958077
2022-01-12T00:00:00.000+0000,37638.0,38723.0,37406.0,38424.0,611.04477624
2022-01-13T00:00:00.000+0000,38465.0,38734.0,36954.0,37178.0,525.30166417
2022-01-14T00:00:00.000+0000,37189.0,38100.0,36512.0,37750.0,344.84330639
2022-01-15T00:00:00.000+0000,37750.0,38407.0,37391.0,37760.0,222.99674928
2022-01-16T00:00:00.000+0000,37800.0,38122.0,37368.0,37765.0,225.2150637
2022-01-17T00:00:00.000+0000,37765.0,37849.0,36439.0,37022.0,421.22611183
2022-01-18T00:00:00.000+0000,37023.0,37661.0,36341.0,37417.0,360.26855925
2022-01-19T00:00:00.000+0000,37414.0,37539.0,36309.0,36759.0,366.89826568
2022-01-20T00:00:00.000+0000,36759.0,38360.0,35900.0,36020.0,600.84394033
2022-01-21T00:00:00.000+0000,35975.0,36395.0,31330.0,32183.0,1718.60911212
2022-01-22T00:00:00.000+0000,32176.0,32490.0,29925.0,30981.0,1566.01366348
2022-01-23T00:00:00.000+0000,30979.0,32228.0,30574.0,32015.0,837.88370963
2022-01-24T00:00:00.000+0000,32008.0,33239.0,29146.0,32403.0,1807.18914971
2022-01-25T00:00:00.000+0000,32439.0,33280.0,31580.0,32703.0,895.44083648
2022-01-26T00:00:00.000+0000,32740.0,34699.0,32231.0,32778.0,1435.64242261
2022-01-27T00:00:00.000+0000,32799.0,33402.0,31710.0,33389.0,626.32808172
2022-01-28T00:00:00.000+0000,33377.0,34123.0,32475.0,33883.0,540.81613864
