Datetime,Open,High,Low,Close,Volume
2022-11-28 14:00:00,15473.0,15595.0,15470.0,15519.0,29.0953922
2022-11-28 16:00:00,15531.0,15784.0,15412.0,15635.0,46.84655404
2022-11-28 18:00:00,15634.0,15705.0,15571.0,15701.0,23.23770223
2022-11-28 20:00:00,15700.0,15739.0,15652.0,15675.0,27.40324186
2022-11-28 22:00:00,15670.0,15693.0,15644.0,15667.0,16.01162835
2022-11-29 00:00:00,15683.0,15724.0,15567.0,15692.0,5.70455862
2022-11-29 02:00:00,15692.0,15724.0,15672.0,15692.0,8.12968305
2022-11-29 04:00:00,15699.0,15901.0,15699.0,15842.0,20.90962491
2022-11-29 06:00:00,15861.0,15930.0,15825.0,15853.0,25.00417288
2022-11-29 08:00:00,15855.0,15922.0,15836.0,15917.0,36.75782217
2022-11-29 10:00:00,15920.0,15929.0,15868.0,15877.0,37.92573605
2022-11-29 12:00:00,15889.0,15900.0,15831.0,15870.0,9.05416204
2022-11-29 14:00:00,15876.0,15906.0,15788.0,15809.0,25.0164434
2022-11-29 16:00:00,15810.0,15866.0,15793.0,15837.0,17.52375821
2022-11-29 18:00:00,15837.0,15920.0,15813.0,15913.0,18.80573819
2022-11-29 20:00:00,15916.0,15967.0,15898.0,15925.0,30.15728126
2022-11-29 22:00:00,15921.0,15970.0,15895.0,15927.0,12.07661716
2022-11-30 00:00:00,15925.0,16349.0,15889.0,16290.0,51.88968224
2022-11-30 02:00:00,16294.0,16479.0,16251.0,16251.0,31.20840147
2022-11-30 04:00:00,16251.0,16302.0,16208.0,16273.0,14.76404827
2022-11-30 06:00:00,16288.0,16324.0,16245.0,16314.0,34.79605531
2022-11-30 08:00:00,16314.0,16350.0,16227.0,16291.0,43.14794446
2022-11-30 10:00:00,16286.0,16331.0,16259.0,16294.0,37.79965167
2022-11-30 12:00:00,16288.0,16306.0,16153.0,16224.0,49.04541183
2022-11-30 14:00:00,16212.0,16382.0,16162.0,16354.0,30.17819251
2022-11-30 16:00:00,16378.0,16389.0,16202.0,16258.0,28.74289999
2022-11-30 18:00:00,16258.0,16501.0,16214.0,16400.0,79.5912473
2022-11-30 20:00:00,16398.0,16453.0,16350.0,16427.0,33.44981533
2022-11-30 22:00:00,16446.0,16531.0,16394.0,16481.0,37.19759038
2022-12-01 00:00:00,16477.0,16525.0,16397.0,16418.0,20.24290702
2022-12-01 02:00:00,16418.0,16454.0,16371.0,16436.0,12.2070528
2022-12-01 04:00:00,16425.0,16460.0,16321.0,16390.0,13.38907653
2022-12-01 06:00:00,16389.0,16436.0,16352.0,16436.0,33.08885435
2022-12-01 08:00:00,16413.0,16444.0,16362.0,16404.0,33.46236812
2022-12-01 10:00:00,16387.0,16417.0,16346.0,16401.0,27.53737828
2022-12-01 12:00:00,16402.0,16497.0,16210.0,16292.0,53.07562847
2022-12-01 14:00:00,16305.0,16306.0,16108.0,16194.0,57.05266304
2022-12-01 16:00:00,16180.0,16199.0,16129.0,16161.0,22.24673433
2022-12-01 18:00:00,16159.0,16159.0,16093.0,16129.0,37.47921496
2022-12-01 20:00:00,16125.0,16142.0,16026.0,16106.0,38.58900725
2022-12-01 22:00:00,16098.0,16158.0,16088.0,16138.0,20.08514287
2022-12-02 00:00:00,16142.0,16231.0,16064.0,16096.0,4.23915565
2022-12-02 02:00:00,16114.0,16123.0,16055.0,16055.0,2.62199885
2022-12-02 04:00:00,16069.0,16108.0,16050.0,16082.0,1.89968092
2022-12-02 06:00:00,16094.0,16127.0,16059.0,16123.0,9.6852765
2022-12-02 08:00:00,16125.0,16157.0,16090.0,16130.0,24.14342021
2022-12-02 10:00:00,16133.0,16183.0,16100.0,16143.0,19.2940006
2022-12-02 12:00:00,16142.0,16246.0,16040.0,16166.0,38.18634501
2022-12-02 14:00:00,16162.0,16224.0,16120.0,16195.0,19.92301443
2022-12-02 16:00:00,16196.0,16196.0,16092.0,16114.0,14.81271502
2022-12-02 18:00:00,16115.0,16165.0,16100.0,16147.0,12.85126766
2022-12-02 20:00:00,16147.0,16196.0,16124.0,16165.0,12.62583601
2022-12-02 22:00:00,16167.0,16238.0,16148.0,16238.0,13.30582934
2022-12-03 00:00:00,16238.0,16275.0,16164.0,16184.0,4.26541184
2022-12-03 02:00:00,16206.0,16207.0,16156.0,16179.0,2.11390844
2022-12-03 04:00:00,16160.0,16181.0,16150.0,16172.0,1.25773863
2022-12-03 06:00:00,16172.0,16173.0,16082.0,16122.0,6.56717103
2022-12-03 08:00:00,16123.0,16135.0,16086.0,16132.0,8.79876598
2022-12-03 10:00:00,16117.0,16138.0,16051.0,16102.0,10.51443411
2022-12-03 12:00:00,16089.0,16126.0,16082.0,16111.0,18.19532304
2022-12-03 14:00:00,16094.0,16138.0,16080.0,16126.0,15.63207161
2022-12-03 16:00:00,16111.0,16142.0,16098.0,16119.0,7.32559806
2022-12-03 18:00:00,16135.0,16147.0,16100.0,16117.0,7.39934062
2022-12-03 20:00:00,16117.0,16118.0,16050.0,16095.0,5.3730897
2022-12-03 22:00:00,16111.0,16112.0,16011.0,16040.0,6.61506398
2022-12-04 00:00:00,16053.0,16188.0,16053.0,16133.0,2.44106343
2022-12-04 02:00:00,16134.0,16142.0,16101.0,16120.0,2.13960448
2022-12-04 04:00:00,16130.0,16213.0,16115.0,16174.0,3.08606055
2022-12-04 06:00:00,16175.0,16193.0,16134.0,16153.0,3.4487192
2022-12-04 08:00:00,16153.0,16193.0,16134.0,16166.0,6.7918295
2022-12-04 10:00:00,16165.0,16167.0,16051.0,16103.0,25.74066698
2022-12-04 12:00:00,16102.0,16131.0,16081.0,16108.0,9.27917474
2022-12-04 14:00:00,16109.0,16214.0,16091.0,16170.0,20.11137894
2022-12-04 16:00:00,16183.0,16226.0,16120.0,16196.0,10.87216317
2022-12-04 18:00:00,16197.0,16284.0,16179.0,16209.0,26.12288931
2022-12-04 20:00:00,16213.0,16268.0,16201.0,16249.0,18.17878946
2022-12-04 22:00:00,16259.0,16300.0,16209.0,16221.0,15.74660492
2022-12-05 00:00:00,16233.0,16361.0,16190.0,16339.0,14.33516891
2022-12-05 02:00:00,16347.0,16397.0,16252.0,16252.0,9.72639086
2022-12-05 04:00:00,16269.0,16481.0,16254.0,16390.0,14.41253812
2022-12-05 06:00:00,16390.0,16495.0,16337.0,16441.0,53.91033701
2022-12-05 08:00:00,16450.0,16494.0,16370.0,16401.0,55.35520335
2022-12-05 10:00:00,16401.0,16463.0,16366.0,16385.0,38.23467349
2022-12-05 12:00:00,16384.0,16395.0,16273.0,16306.0,27.06954775
2022-12-05 14:00:00,16304.0,16334.0,16161.0,16240.0,44.48548102
2022-12-05 16:00:00,16229.0,16276.0,16180.0,16242.0,20.31534338
2022-12-05 18:00:00,16240.0,16308.0,16100.0,16136.0,30.30132565
2022-12-05 20:00:00,16117.0,16187.0,16103.0,16187.0,18.66835757
2022-12-05 22:00:00,16183.0,16184.0,16123.0,16169.0,11.83632234
2022-12-06 00:00:00,16152.0,16264.0,16151.0,16200.0,6.33872731
2022-12-06 02:00:00,16216.0,16254.0,16193.0,16222.0,1.72570981
2022-12-06 04:00:00,16209.0,16214.0,16165.0,16177.0,7.56834061
2022-12-06 06:00:00,16176.0,16243.0,16163.0,16208.0,6.11153214
2022-12-06 08:00:00,16215.0,16254.0,16163.0,16185.0,11.36565134
2022-12-06 10:00:00,16183.0,16192.0,16107.0,16157.0,15.53598316
2022-12-06 12:00:00,16155.0,16204.0,16138.0,16170.0,15.28605685
2022-12-06 14:00:00,16167.0,16230.0,16140.0,16165.0,19.78848091
2022-12-06 16:00:00,16178.0,16208.0,16129.0,16182.0,10.90212624
2022-12-06 18:00:00,16180.0,16240.0,16157.0,16224.0,13.6344498
2022-12-06 20:00:00,16228.0,16243.0,16189.0,16223.0,12.75195307
2022-12-06 22:00:00,16217.0,16325.0,16191.0,16320.0,10.7735196
2022-12-07 00:00:00,16322.0,16352.0,16253.0,16268.0,5.3787315
2022-12-07 02:00:00,16269.0,16295.0,16259.0,16261.0,2.09400943
2022-12-07 04:00:00,16260.0,16290.0,16215.0,16253.0,1.53755968
2022-12-07 06:00:00,16250.0,16260.0,16000.0,16022.0,47.47055809
2022-12-07 08:00:00,16022.0,16081.0,15972.0,16081.0,41.16880514
2022-12-07 10:00:00,16077.0,16081.0,16000.0,16010.0,28.14359851
2022-12-07 12:00:00,16018.0,16036.0,15950.0,16002.0,35.56015653
2022-12-07 14:00:00,16002.0,16060.0,15981.0,16036.0,18.22787753
2022-12-07 16:00:00,16022.0,16041.0,15970.0,15983.0,17.24722907
2022-12-07 18:00:00,15970.0,16015.0,15958.0,16003.0,27.50723042
2022-12-07 20:00:00,16002.0,16037.0,15990.0,16031.0,13.16196707
2022-12-07 22:00:00,16030.0,16046.0,15991.0,16022.0,6.59645985
