Datetime,Open,High,Low,Close,Volume
2022-12-31 22:00:00,9.3302,9.378,9.2006,9.292,5383.80924857
2023-01-01 00:00:00,9.3137,9.3984,9.2568,9.3579,3207.36108119
2023-01-01 02:00:00,9.3601,9.4087,9.2527,9.2967,2270.41414023
2023-01-01 04:00:00,9.3099,9.3162,9.0687,9.1301,905.2717426
2023-01-01 06:00:00,9.1582,9.1657,9.0413,9.1475,2282.23516501
2023-01-01 08:00:00,9.1311,9.1715,9.0485,9.142,8564.35735163
2023-01-01 10:00:00,9.142,9.32,9.109,9.2775,10252.0882786
2023-01-01 12:00:00,9.2775,9.2988,9.1736,9.212,6636.19832622
2023-01-01 14:00:00,9.2,9.2591,9.15,9.2148,5184.71329243
2023-01-01 16:00:00,9.2,9.3027,9.1845,9.2708,3474.27974282
2023-01-01 18:00:00,9.3035,9.3749,9.2607,9.3089,8227.55685337
2023-01-01 20:00:00,9.292,9.3749,9.2659,9.3008,5245.14873362
2023-01-01 22:00:00,9.3217,9.3744,9.283,9.3108,3755.71438548
2023-01-02 00:00:00,9.3338,9.3338,9.16,9.1875,3069.68609764
2023-01-02 02:00:00,9.2056,9.3687,9.1661,9.3425,3247.94807294
2023-01-02 04:00:00,9.3237,9.3749,9.2844,9.3368,1600.06561995
2023-01-02 06:00:00,9.3237,11.222,9.3185,10.394,67038.79997115
2023-01-02 08:00:00,10.394,10.642,10.292,10.426,39914.95548959
2023-01-02 10:00:00,10.431,10.431,10.191,10.292,20848.29041541
2023-01-02 12:00:00,10.31,10.462,10.287,10.41,12975.03815312
2023-01-02 14:00:00,10.418,10.5,10.361,10.427,12156.06881099
2023-01-02 16:00:00,10.424,10.49,10.383,10.462,11436.71697434
2023-01-02 18:00:00,10.457,10.698,10.421,10.564,23619.34625477
2023-01-02 20:00:00,10.564,10.687,10.5,10.655,17657.95094884
2023-01-02 22:00:00,10.64,10.679,10.523,10.56,11468.28157663
2023-01-03 00:00:00,10.564,10.61,10.32,10.377,5297.18180754
2023-01-03 02:00:00,10.382,10.527,10.359,10.496,1356.98993025
2023-01-03 04:00:00,10.517,11.057,10.488,11.021,11254.86547726
2023-01-03 06:00:00,11.04,11.289,11.0,11.237,21915.06154486
2023-01-03 08:00:00,11.219,11.279,11.056,11.194,20694.7790998
2023-01-03 10:00:00,11.201,11.4,11.173,11.263,22671.22311479
2023-01-03 12:00:00,11.24,11.404,11.171,11.363,19420.67416572
2023-01-03 14:00:00,11.363,12.75,11.363,12.383,113168.42015849
2023-01-03 16:00:00,12.377,13.1,12.05,12.195,112756.26638848
2023-01-03 18:00:00,12.2,12.48,12.01,12.235,53602.5268461
2023-01-03 20:00:00,12.252,12.639,12.235,12.559,36967.92888666
2023-01-03 22:00:00,12.569,12.714,12.405,12.707,29664.45344035
2023-01-04 00:00:00,12.693,13.169,12.537,12.968,43243.10833603
2023-01-04 02:00:00,12.969,13.26,12.755,12.823,15801.58810884
2023-01-04 04:00:00,12.87,12.983,12.57,12.983,34922.69548135
2023-01-04 06:00:00,12.979,13.4,12.91,13.389,38347.91674091
2023-01-04 08:00:00,13.364,13.364,12.788,12.99,45968.02081434
2023-01-04 10:00:00,12.99,13.004,12.782,12.841,23975.67636454
2023-01-04 12:00:00,12.851,12.94,12.626,12.716,30357.88737588
2023-01-04 14:00:00,12.699,12.739,12.241,12.62,46707.69516029
2023-01-04 16:00:00,12.601,12.843,12.506,12.677,26483.2375511
2023-01-04 18:00:00,12.703,12.785,12.342,12.443,38362.66376737
2023-01-04 20:00:00,12.443,12.482,12.09,12.384,64460.806457
2023-01-04 22:00:00,12.384,12.875,12.384,12.661,22461.10551345
2023-01-05 00:00:00,12.66,12.66,12.271,12.438,9338.43237869
2023-01-05 02:00:00,12.458,12.548,12.341,12.434,15620.98254207
2023-01-05 04:00:00,12.458,12.697,12.458,12.55,23535.12188194
2023-01-05 06:00:00,12.525,12.551,12.364,12.462,15088.39874015
2023-01-05 08:00:00,12.457,12.47,12.178,12.27,31418.33368531
2023-01-05 10:00:00,12.256,12.536,12.256,12.495,23982.63216629
2023-01-05 12:00:00,12.48,12.565,12.412,12.43,16116.3184235
2023-01-05 14:00:00,12.418,12.699,12.352,12.628,20227.62332122
2023-01-05 16:00:00,12.655,12.655,12.399,12.452,9669.43883493
2023-01-05 18:00:00,12.425,12.793,12.4,12.748,15581.04207496
2023-01-05 20:00:00,12.718,13.199,12.718,12.854,47045.31824703
2023-01-05 22:00:00,12.874,12.89,12.7,12.749,10858.58323059
2023-01-06 00:00:00,12.748,12.891,12.619,12.747,5549.59189449
2023-01-06 02:00:00,12.741,12.741,12.476,12.518,5122.48767081
2023-01-06 04:00:00,12.543,12.589,12.451,12.545,3282.00940086
2023-01-06 06:00:00,12.55,12.59,12.38,12.474,13759.92800041
2023-01-06 08:00:00,12.468,12.59,12.4,12.519,11929.43528506
2023-01-06 10:00:00,12.501,12.544,12.228,12.364,13429.61823324
2023-01-06 12:00:00,12.387,12.415,12.082,12.294,14059.75181441
2023-01-06 14:00:00,12.269,12.483,12.261,12.43,11274.42538968
2023-01-06 16:00:00,12.434,12.496,12.322,12.387,3997.97034285
2023-01-06 18:00:00,12.414,12.632,12.414,12.56,10619.47390066
2023-01-06 20:00:00,12.556,12.59,12.367,12.448,6326.47724736
2023-01-06 22:00:00,12.43,12.745,12.427,12.679,5271.66642076
2023-01-07 00:00:00,12.679,12.679,12.482,12.504,6197.54526154
2023-01-07 02:00:00,12.503,12.603,12.466,12.496,953.87469603
2023-01-07 04:00:00,12.495,12.505,12.423,12.477,614.11801862
2023-01-07 06:00:00,12.462,12.508,12.4,12.468,2382.4729877
2023-01-07 08:00:00,12.474,12.516,12.321,12.412,4025.63767694
2023-01-07 10:00:00,12.385,12.434,12.328,12.343,3279.72318366
2023-01-07 12:00:00,12.332,12.488,12.328,12.427,3416.09495455
2023-01-07 14:00:00,12.427,12.488,12.381,12.468,3370.12756369
2023-01-07 16:00:00,12.465,12.482,12.373,12.402,5164.36855144
2023-01-07 18:00:00,12.402,12.444,12.38,12.423,2813.83784443
2023-01-07 20:00:00,12.423,12.435,12.349,12.365,4363.66929966
2023-01-07 22:00:00,12.357,12.381,12.216,12.293,8058.32162405
2023-01-08 00:00:00,12.291,12.411,12.104,12.406,5804.279972
2023-01-08 02:00:00,12.422,12.58,12.422,12.568,2772.09326181
2023-01-08 04:00:00,12.59,12.6,12.461,12.463,1595.55250279
2023-01-08 06:00:00,12.508,12.539,12.443,12.528,3166.8843352
2023-01-08 08:00:00,12.51,12.929,12.471,12.703,11755.94530879
2023-01-08 10:00:00,12.693,12.819,12.67,12.686,8466.94182893
2023-01-08 12:00:00,12.708,12.761,12.611,12.742,7226.57793683
2023-01-08 14:00:00,12.738,13.087,12.726,13.036,20275.35610286
2023-01-08 16:00:00,13.035,13.035,12.709,12.731,8336.28073479
2023-01-08 18:00:00,12.725,12.75,12.646,12.718,7451.81956826
2023-01-08 20:00:00,12.709,12.99,12.697,12.878,10283.59010345
2023-01-08 22:00:00,12.897,13.9,12.85,13.573,22737.87058122
2023-01-09 00:00:00,13.567,14.86,13.382,14.459,34270.17393111
2023-01-09 02:00:00,14.481,15.733,14.446,15.005,55596.36897607
2023-01-09 04:00:00,15.058,15.452,15.027,15.04,33061.47555772
2023-01-09 06:00:00,15.072,15.437,14.858,15.325,62680.34728297
2023-01-09 08:00:00,15.321,15.564,15.025,15.301,23251.13610761
2023-01-09 10:00:00,15.3,15.676,15.249,15.293,40271.65166087
2023-01-09 12:00:00,15.295,15.587,15.17,15.269,14321.70892511
2023-01-09 14:00:00,15.247,16.281,15.056,15.931,32984.86437075
2023-01-09 16:00:00,15.931,16.183,15.458,15.64,37157.29159329
2023-01-09 18:00:00,15.64,15.784,15.095,15.151,25092.82875835
2023-01-09 20:00:00,15.179,15.522,14.95,15.234,34985.47656643
2023-01-09 22:00:00,15.263,15.4,14.93,15.168,13489.96462541
2023-01-10 00:00:00,15.205,15.443,15.071,15.119,5155.57984917
2023-01-10 02:00:00,15.129,15.219,14.524,14.887,8292.84041089
2023-01-10 04:00:00,14.914,15.068,14.766,15.068,2567.038919
2023-01-10 06:00:00,15.041,15.188,14.77,14.791,8691.63347816
2023-01-10 08:00:00,14.809,15.225,14.707,15.026,7104.04637097
2023-01-10 10:00:00,15.044,15.169,14.9,14.916,6228.94733489
2023-01-10 12:00:00,14.893,15.0,14.753,14.853,10528.61034489
2023-01-10 14:00:00,14.876,15.339,14.832,15.143,11906.11013109
